C:\Users\hxri\miniconda3\envs\cogppo\Lib\site-packages\gym\utils\passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
t:  16%|███████████████                                                                              | 42/259 [00:00<00:00, 416.07it/s, now=None]
global_step=272, episodic_return=0.760937511920929
SPS:  114
Moviepy - Building video D:\Masters\Projects\thesis\cognitive-PPO\videos\MiniGrid-Empty-8x8-v0__playground__1__1682934545\rl-video-episode-0.mp4.

Moviepy - Done !
Moviepy - video ready D:\Masters\Projects\thesis\cognitive-PPO\videos\MiniGrid-Empty-8x8-v0__playground__1__1682934545\rl-video-episode-0.mp4
global_step=124648, episodic_return=0.0
global_step=124740, episodic_return=0.0
SPS:  322
global_step=125268, episodic_return=0.0
SPS:  322
global_step=125636, episodic_return=0.0
global_step=125672, episodic_return=0.0
global_step=125764, episodic_return=0.0
SPS:  321
global_step=126292, episodic_return=0.0
SPS:  320
global_step=126660, episodic_return=0.0
global_step=126696, episodic_return=0.0
global_step=126788, episodic_return=0.0
SPS:  319
global_step=127316, episodic_return=0.0
SPS:  318
global_step=127684, episodic_return=0.0
global_step=127720, episodic_return=0.0
global_step=127812, episodic_return=0.0
SPS:  318
global_step=128340, episodic_return=0.0
SPS:  317
global_step=128708, episodic_return=0.0
global_step=128744, episodic_return=0.0
global_step=128836, episodic_return=0.0
SPS:  317
global_step=129364, episodic_return=0.0
SPS:  316
global_step=129732, episodic_return=0.0
global_step=129768, episodic_return=0.0
global_step=129860, episodic_return=0.0
SPS:  316
global_step=130388, episodic_return=0.0
SPS:  315
global_step=130756, episodic_return=0.0
global_step=130792, episodic_return=0.0
global_step=130884, episodic_return=0.0
SPS:  314
global_step=131412, episodic_return=0.0
SPS:  315
global_step=131780, episodic_return=0.0
global_step=131816, episodic_return=0.0
global_step=131908, episodic_return=0.0
SPS:  315
global_step=132436, episodic_return=0.0
SPS:  315
global_step=132804, episodic_return=0.0
global_step=132840, episodic_return=0.0
global_step=132932, episodic_return=0.0
SPS:  314
global_step=133460, episodic_return=0.0
SPS:  313
global_step=133828, episodic_return=0.0
global_step=133864, episodic_return=0.0
global_step=133956, episodic_return=0.0
SPS:  313
global_step=134484, episodic_return=0.0
SPS:  313
global_step=134852, episodic_return=0.0
global_step=134888, episodic_return=0.0
global_step=134980, episodic_return=0.0
SPS:  312
global_step=135508, episodic_return=0.0
SPS:  312
global_step=135876, episodic_return=0.0
global_step=135912, episodic_return=0.0
global_step=136004, episodic_return=0.0
SPS:  312
global_step=136532, episodic_return=0.0
SPS:  312
global_step=136900, episodic_return=0.0
global_step=136936, episodic_return=0.0
global_step=137028, episodic_return=0.0
SPS:  312
global_step=137556, episodic_return=0.0
SPS:  312
global_step=137924, episodic_return=0.0
global_step=137960, episodic_return=0.0
global_step=138052, episodic_return=0.0
SPS:  312
global_step=138580, episodic_return=0.0
SPS:  312
global_step=138948, episodic_return=0.0
global_step=138984, episodic_return=0.0
global_step=139076, episodic_return=0.0
SPS:  311
global_step=139604, episodic_return=0.0
SPS:  311
global_step=139972, episodic_return=0.0
global_step=140008, episodic_return=0.0
global_step=140100, episodic_return=0.0
SPS:  311
global_step=140628, episodic_return=0.0
SPS:  311
global_step=140996, episodic_return=0.0
global_step=141032, episodic_return=0.0
global_step=141124, episodic_return=0.0
SPS:  311
global_step=141652, episodic_return=0.0
SPS:  311
global_step=142020, episodic_return=0.0
global_step=142056, episodic_return=0.0
global_step=142148, episodic_return=0.0
SPS:  311
global_step=142676, episodic_return=0.0
SPS:  310
global_step=143044, episodic_return=0.0
global_step=143080, episodic_return=0.0
global_step=143172, episodic_return=0.0
SPS:  311
global_step=143700, episodic_return=0.0
SPS:  310
global_step=144068, episodic_return=0.0
global_step=144104, episodic_return=0.0
global_step=144196, episodic_return=0.0
SPS:  310
global_step=144724, episodic_return=0.0
SPS:  311
global_step=145092, episodic_return=0.0
global_step=145128, episodic_return=0.0
global_step=145220, episodic_return=0.0
SPS:  311
global_step=145748, episodic_return=0.0
SPS:  311
global_step=146116, episodic_return=0.0
global_step=146152, episodic_return=0.0
global_step=146244, episodic_return=0.0
SPS:  312
global_step=146772, episodic_return=0.0
SPS:  312
global_step=147140, episodic_return=0.0
global_step=147176, episodic_return=0.0
global_step=147268, episodic_return=0.0
SPS:  312
global_step=147796, episodic_return=0.0
SPS:  313
global_step=148164, episodic_return=0.0
global_step=148200, episodic_return=0.0
global_step=148292, episodic_return=0.0
SPS:  313
global_step=148820, episodic_return=0.0
SPS:  313
global_step=149188, episodic_return=0.0
global_step=149224, episodic_return=0.0
global_step=149316, episodic_return=0.0
SPS:  313
global_step=149844, episodic_return=0.0
SPS:  314
global_step=150212, episodic_return=0.0
global_step=150248, episodic_return=0.0
global_step=150340, episodic_return=0.0
SPS:  314
global_step=150868, episodic_return=0.0
SPS:  314
global_step=151236, episodic_return=0.0
global_step=151272, episodic_return=0.0
global_step=151364, episodic_return=0.0
SPS:  315
global_step=151892, episodic_return=0.0
SPS:  315
global_step=152260, episodic_return=0.0
global_step=152296, episodic_return=0.0
global_step=152388, episodic_return=0.0
SPS:  315
global_step=152916, episodic_return=0.0
SPS:  315
global_step=153284, episodic_return=0.0
global_step=153320, episodic_return=0.0
global_step=153412, episodic_return=0.0
SPS:  316
global_step=153940, episodic_return=0.0
SPS:  316
global_step=154308, episodic_return=0.0
global_step=154344, episodic_return=0.0
global_step=154436, episodic_return=0.0
SPS:  316
global_step=154964, episodic_return=0.0
SPS:  316
global_step=155332, episodic_return=0.0
global_step=155368, episodic_return=0.0
global_step=155460, episodic_return=0.0
SPS:  317
global_step=155988, episodic_return=0.0
SPS:  317
global_step=156356, episodic_return=0.0
global_step=156392, episodic_return=0.0
global_step=156484, episodic_return=0.0
SPS:  317
global_step=157012, episodic_return=0.0
SPS:  317
global_step=157380, episodic_return=0.0
global_step=157416, episodic_return=0.0
global_step=157508, episodic_return=0.0
SPS:  318
global_step=158036, episodic_return=0.0
SPS:  318
global_step=158404, episodic_return=0.0
global_step=158440, episodic_return=0.0
global_step=158532, episodic_return=0.0
SPS:  318
global_step=159060, episodic_return=0.0
SPS:  318
global_step=159428, episodic_return=0.0
global_step=159464, episodic_return=0.0
global_step=159556, episodic_return=0.0
SPS:  319
global_step=160084, episodic_return=0.0
SPS:  319
global_step=160452, episodic_return=0.0
global_step=160488, episodic_return=0.0
global_step=160580, episodic_return=0.0
SPS:  319
global_step=161108, episodic_return=0.0
SPS:  319
global_step=161476, episodic_return=0.0
global_step=161512, episodic_return=0.0
global_step=161604, episodic_return=0.0
SPS:  320
global_step=162132, episodic_return=0.0
SPS:  320
global_step=162500, episodic_return=0.0
global_step=162536, episodic_return=0.0
global_step=162628, episodic_return=0.0
SPS:  320
global_step=163156, episodic_return=0.0
SPS:  321
global_step=163524, episodic_return=0.0
global_step=163560, episodic_return=0.0
global_step=163652, episodic_return=0.0
SPS:  321
global_step=164180, episodic_return=0.0
SPS:  321
global_step=164548, episodic_return=0.0
global_step=164584, episodic_return=0.0
global_step=164676, episodic_return=0.0
SPS:  321
global_step=165204, episodic_return=0.0
SPS:  321
global_step=165572, episodic_return=0.0
global_step=165608, episodic_return=0.0
global_step=165700, episodic_return=0.0
SPS:  320
global_step=166228, episodic_return=0.0
SPS:  320
global_step=166596, episodic_return=0.0
global_step=166632, episodic_return=0.0
global_step=166724, episodic_return=0.0
SPS:  320
global_step=167252, episodic_return=0.0
SPS:  320
global_step=167620, episodic_return=0.0
global_step=167656, episodic_return=0.0
global_step=167748, episodic_return=0.0
SPS:  319
global_step=168276, episodic_return=0.0
SPS:  319
global_step=168644, episodic_return=0.0
global_step=168680, episodic_return=0.0
global_step=168772, episodic_return=0.0
SPS:  319
global_step=169300, episodic_return=0.0
SPS:  319
global_step=169668, episodic_return=0.0
global_step=169704, episodic_return=0.0
global_step=169796, episodic_return=0.0
SPS:  319
global_step=170324, episodic_return=0.0
SPS:  319
global_step=170692, episodic_return=0.0
global_step=170728, episodic_return=0.0
global_step=170820, episodic_return=0.0
SPS:  319
global_step=171348, episodic_return=0.0
SPS:  318
global_step=171716, episodic_return=0.0
global_step=171752, episodic_return=0.0
global_step=171844, episodic_return=0.0
SPS:  318
global_step=172372, episodic_return=0.0
SPS:  318
global_step=172740, episodic_return=0.0
global_step=172776, episodic_return=0.0
global_step=172868, episodic_return=0.0
SPS:  318
global_step=173396, episodic_return=0.0
SPS:  318
global_step=173764, episodic_return=0.0
global_step=173800, episodic_return=0.0
global_step=173892, episodic_return=0.0
SPS:  318
global_step=174420, episodic_return=0.0
SPS:  318
global_step=174788, episodic_return=0.0
global_step=174824, episodic_return=0.0
global_step=174916, episodic_return=0.0
SPS:  318
global_step=175444, episodic_return=0.0
SPS:  318
global_step=175812, episodic_return=0.0
global_step=175848, episodic_return=0.0
global_step=175940, episodic_return=0.0
SPS:  318
global_step=176468, episodic_return=0.0
SPS:  317
global_step=176836, episodic_return=0.0
global_step=176872, episodic_return=0.0
global_step=176964, episodic_return=0.0
SPS:  317
global_step=177492, episodic_return=0.0
SPS:  317
global_step=177860, episodic_return=0.0
global_step=177896, episodic_return=0.0
global_step=177988, episodic_return=0.0
SPS:  317
global_step=178516, episodic_return=0.0
SPS:  317
global_step=178884, episodic_return=0.0
global_step=178920, episodic_return=0.0
global_step=179012, episodic_return=0.0
SPS:  317
global_step=179540, episodic_return=0.0
SPS:  317
global_step=179908, episodic_return=0.0
global_step=179944, episodic_return=0.0
global_step=180036, episodic_return=0.0
SPS:  317
global_step=180564, episodic_return=0.0
SPS:  317
global_step=180932, episodic_return=0.0
global_step=180968, episodic_return=0.0
global_step=181060, episodic_return=0.0
SPS:  317
global_step=181588, episodic_return=0.0
SPS:  316
global_step=181956, episodic_return=0.0
global_step=181992, episodic_return=0.0
global_step=182084, episodic_return=0.0
SPS:  316
global_step=182612, episodic_return=0.0
SPS:  316
global_step=182980, episodic_return=0.0
global_step=183016, episodic_return=0.0
global_step=183108, episodic_return=0.0
SPS:  316
global_step=183636, episodic_return=0.0
SPS:  316
global_step=184004, episodic_return=0.0
global_step=184040, episodic_return=0.0
global_step=184132, episodic_return=0.0
SPS:  316
global_step=184660, episodic_return=0.0
SPS:  316
global_step=185028, episodic_return=0.0
global_step=185064, episodic_return=0.0
global_step=185156, episodic_return=0.0
SPS:  316
global_step=185684, episodic_return=0.0
SPS:  316
global_step=186052, episodic_return=0.0
global_step=186088, episodic_return=0.0
global_step=186180, episodic_return=0.0
SPS:  316
global_step=186708, episodic_return=0.0
SPS:  316
global_step=187076, episodic_return=0.0
global_step=187112, episodic_return=0.0
global_step=187204, episodic_return=0.0
SPS:  316
global_step=187732, episodic_return=0.0
SPS:  316
global_step=188100, episodic_return=0.0
global_step=188136, episodic_return=0.0
global_step=188228, episodic_return=0.0
SPS:  316
global_step=188756, episodic_return=0.0
SPS:  316
global_step=189124, episodic_return=0.0
global_step=189160, episodic_return=0.0
global_step=189252, episodic_return=0.0
SPS:  315
global_step=189780, episodic_return=0.0
SPS:  315
global_step=190148, episodic_return=0.0
global_step=190184, episodic_return=0.0
global_step=190276, episodic_return=0.0
SPS:  315
global_step=190804, episodic_return=0.0
SPS:  315
global_step=191172, episodic_return=0.0
global_step=191208, episodic_return=0.0
global_step=191300, episodic_return=0.0
SPS:  315
global_step=191828, episodic_return=0.0
SPS:  315
global_step=192196, episodic_return=0.0
global_step=192232, episodic_return=0.0
global_step=192324, episodic_return=0.0
SPS:  315
global_step=192852, episodic_return=0.0
SPS:  315
global_step=193220, episodic_return=0.0
global_step=193256, episodic_return=0.0
global_step=193348, episodic_return=0.0
SPS:  315
global_step=193876, episodic_return=0.0
SPS:  315
global_step=194244, episodic_return=0.0
global_step=194280, episodic_return=0.0
global_step=194372, episodic_return=0.0
SPS:  315
global_step=194900, episodic_return=0.0
SPS:  315
global_step=195268, episodic_return=0.0
global_step=195304, episodic_return=0.0
global_step=195396, episodic_return=0.0
SPS:  315
global_step=195924, episodic_return=0.0
SPS:  315
global_step=196292, episodic_return=0.0
global_step=196328, episodic_return=0.0
global_step=196420, episodic_return=0.0
SPS:  315
global_step=196948, episodic_return=0.0
SPS:  315
global_step=197316, episodic_return=0.0
global_step=197352, episodic_return=0.0
global_step=197444, episodic_return=0.0
SPS:  315
global_step=197972, episodic_return=0.0
SPS:  315
global_step=198340, episodic_return=0.0
global_step=198376, episodic_return=0.0
global_step=198468, episodic_return=0.0
SPS:  316
global_step=198996, episodic_return=0.0
SPS:  316
global_step=199364, episodic_return=0.0
global_step=199400, episodic_return=0.0
global_step=199492, episodic_return=0.0
SPS:  316
global_step=200020, episodic_return=0.0
SPS:  316
global_step=200388, episodic_return=0.0
global_step=200424, episodic_return=0.0
global_step=200516, episodic_return=0.0
SPS:  316
global_step=201044, episodic_return=0.0
SPS:  317
global_step=201412, episodic_return=0.0
global_step=201448, episodic_return=0.0
global_step=201540, episodic_return=0.0
SPS:  317
global_step=202068, episodic_return=0.0
SPS:  317
global_step=202436, episodic_return=0.0
global_step=202472, episodic_return=0.0
global_step=202564, episodic_return=0.0
SPS:  317
global_step=203092, episodic_return=0.0
SPS:  317
global_step=203460, episodic_return=0.0
global_step=203496, episodic_return=0.0
global_step=203588, episodic_return=0.0
SPS:  318
global_step=204116, episodic_return=0.0
SPS:  318
global_step=204484, episodic_return=0.0
global_step=204520, episodic_return=0.0
global_step=204612, episodic_return=0.0
SPS:  318
global_step=205140, episodic_return=0.0
SPS:  318
global_step=205508, episodic_return=0.0
global_step=205544, episodic_return=0.0
global_step=205636, episodic_return=0.0
SPS:  317
global_step=206164, episodic_return=0.0
SPS:  317
global_step=206532, episodic_return=0.0
global_step=206568, episodic_return=0.0
global_step=206660, episodic_return=0.0
SPS:  317
global_step=207188, episodic_return=0.0
SPS:  317
global_step=207556, episodic_return=0.0
global_step=207592, episodic_return=0.0
global_step=207684, episodic_return=0.0
SPS:  317
global_step=208212, episodic_return=0.0
SPS:  317
global_step=208580, episodic_return=0.0
global_step=208616, episodic_return=0.0
global_step=208708, episodic_return=0.0
SPS:  317
global_step=209236, episodic_return=0.0
SPS:  317
global_step=209604, episodic_return=0.0
global_step=209640, episodic_return=0.0
global_step=209732, episodic_return=0.0
SPS:  317
global_step=210260, episodic_return=0.0
SPS:  317
global_step=210628, episodic_return=0.0
global_step=210664, episodic_return=0.0
global_step=210756, episodic_return=0.0
SPS:  317
global_step=211284, episodic_return=0.0
SPS:  318
global_step=211652, episodic_return=0.0
global_step=211688, episodic_return=0.0
global_step=211780, episodic_return=0.0
SPS:  318
global_step=212308, episodic_return=0.0
SPS:  318
global_step=212676, episodic_return=0.0
global_step=212712, episodic_return=0.0
global_step=212804, episodic_return=0.0
SPS:  318
global_step=213332, episodic_return=0.0
SPS:  318
global_step=213700, episodic_return=0.0
global_step=213736, episodic_return=0.0
global_step=213828, episodic_return=0.0
SPS:  318
global_step=214356, episodic_return=0.0
SPS:  318
global_step=214724, episodic_return=0.0
global_step=214760, episodic_return=0.0
global_step=214852, episodic_return=0.0
SPS:  318
global_step=215380, episodic_return=0.0
SPS:  318
global_step=215748, episodic_return=0.0
global_step=215784, episodic_return=0.0
global_step=215876, episodic_return=0.0
SPS:  318
global_step=216404, episodic_return=0.0
SPS:  319
global_step=216772, episodic_return=0.0
global_step=216808, episodic_return=0.0
global_step=216900, episodic_return=0.0
SPS:  319
global_step=217428, episodic_return=0.0
SPS:  319
global_step=217796, episodic_return=0.0
global_step=217832, episodic_return=0.0
global_step=217924, episodic_return=0.0
SPS:  319
global_step=218452, episodic_return=0.0
SPS:  319
global_step=218820, episodic_return=0.0
global_step=218856, episodic_return=0.0
global_step=218948, episodic_return=0.0
SPS:  320
global_step=219476, episodic_return=0.0
SPS:  320
global_step=219844, episodic_return=0.0
global_step=219880, episodic_return=0.0
global_step=219972, episodic_return=0.0
SPS:  320
global_step=220500, episodic_return=0.0
SPS:  320
global_step=220868, episodic_return=0.0
global_step=220904, episodic_return=0.0
global_step=220996, episodic_return=0.0
SPS:  320
global_step=221524, episodic_return=0.0
SPS:  320
global_step=221892, episodic_return=0.0
global_step=221928, episodic_return=0.0
global_step=222020, episodic_return=0.0
SPS:  320
global_step=222548, episodic_return=0.0
SPS:  320
global_step=222916, episodic_return=0.0
global_step=222952, episodic_return=0.0
global_step=223044, episodic_return=0.0
SPS:  320
global_step=223572, episodic_return=0.0
SPS:  320
global_step=223940, episodic_return=0.0
global_step=223976, episodic_return=0.0
global_step=224068, episodic_return=0.0
SPS:  320
global_step=224596, episodic_return=0.0
SPS:  320
global_step=224964, episodic_return=0.0
global_step=225000, episodic_return=0.0
global_step=225092, episodic_return=0.0
SPS:  320
global_step=225620, episodic_return=0.0
SPS:  321
global_step=225988, episodic_return=0.0
global_step=226024, episodic_return=0.0
global_step=226116, episodic_return=0.0
SPS:  321
global_step=226644, episodic_return=0.0
SPS:  321
global_step=227012, episodic_return=0.0
global_step=227048, episodic_return=0.0
global_step=227140, episodic_return=0.0
SPS:  321
global_step=227668, episodic_return=0.0
SPS:  321
global_step=228036, episodic_return=0.0
global_step=228072, episodic_return=0.0
global_step=228164, episodic_return=0.0
SPS:  322
global_step=228692, episodic_return=0.0
SPS:  322
global_step=229060, episodic_return=0.0
global_step=229096, episodic_return=0.0
global_step=229188, episodic_return=0.0
SPS:  322
global_step=229716, episodic_return=0.0
SPS:  322
global_step=230084, episodic_return=0.0
global_step=230120, episodic_return=0.0
global_step=230212, episodic_return=0.0
SPS:  322
global_step=230740, episodic_return=0.0
SPS:  323
global_step=231108, episodic_return=0.0
global_step=231144, episodic_return=0.0
global_step=231236, episodic_return=0.0
SPS:  323
global_step=231764, episodic_return=0.0
SPS:  323
global_step=232132, episodic_return=0.0
global_step=232168, episodic_return=0.0
global_step=232260, episodic_return=0.0
SPS:  323
global_step=232788, episodic_return=0.0
SPS:  323
global_step=233156, episodic_return=0.0
global_step=233192, episodic_return=0.0
global_step=233284, episodic_return=0.0
SPS:  323
global_step=233812, episodic_return=0.0
SPS:  322
global_step=234180, episodic_return=0.0
global_step=234216, episodic_return=0.0
global_step=234308, episodic_return=0.0
SPS:  322
global_step=234836, episodic_return=0.0
SPS:  322
global_step=235204, episodic_return=0.0
global_step=235240, episodic_return=0.0
global_step=235332, episodic_return=0.0
SPS:  322
global_step=235860, episodic_return=0.0
SPS:  322
global_step=236228, episodic_return=0.0
global_step=236264, episodic_return=0.0
global_step=236356, episodic_return=0.0
SPS:  322
global_step=236884, episodic_return=0.0
SPS:  322
global_step=237252, episodic_return=0.0
global_step=237288, episodic_return=0.0
global_step=237380, episodic_return=0.0
SPS:  322
global_step=237908, episodic_return=0.0
SPS:  321
global_step=238276, episodic_return=0.0
global_step=238312, episodic_return=0.0
global_step=238404, episodic_return=0.0
SPS:  321
global_step=238932, episodic_return=0.0
SPS:  321
global_step=239300, episodic_return=0.0
global_step=239336, episodic_return=0.0
global_step=239428, episodic_return=0.0
SPS:  321
global_step=239956, episodic_return=0.0
SPS:  321
global_step=240324, episodic_return=0.0
global_step=240360, episodic_return=0.0
global_step=240452, episodic_return=0.0
SPS:  321
global_step=240980, episodic_return=0.0
SPS:  320
global_step=241348, episodic_return=0.0
global_step=241384, episodic_return=0.0
global_step=241476, episodic_return=0.0
SPS:  320
global_step=242004, episodic_return=0.0
SPS:  320
global_step=242372, episodic_return=0.0
global_step=242408, episodic_return=0.0
global_step=242500, episodic_return=0.0
SPS:  320
global_step=243028, episodic_return=0.0
SPS:  320
global_step=243396, episodic_return=0.0
global_step=243432, episodic_return=0.0
global_step=243524, episodic_return=0.0
SPS:  320
global_step=244052, episodic_return=0.0
SPS:  320
global_step=244420, episodic_return=0.0
global_step=244456, episodic_return=0.0
global_step=244548, episodic_return=0.0
SPS:  320
global_step=245076, episodic_return=0.0
SPS:  320
global_step=245444, episodic_return=0.0
global_step=245480, episodic_return=0.0
global_step=245572, episodic_return=0.0
SPS:  320
global_step=246100, episodic_return=0.0
SPS:  320
global_step=246468, episodic_return=0.0
global_step=246504, episodic_return=0.0
global_step=246596, episodic_return=0.0
SPS:  320
global_step=247124, episodic_return=0.0
SPS:  320
global_step=247492, episodic_return=0.0
global_step=247528, episodic_return=0.0
global_step=247620, episodic_return=0.0
SPS:  320
global_step=248148, episodic_return=0.0
SPS:  321
global_step=248516, episodic_return=0.0
global_step=248552, episodic_return=0.0
global_step=248644, episodic_return=0.0
SPS:  321
global_step=249172, episodic_return=0.0
SPS:  321
global_step=249540, episodic_return=0.0
global_step=249576, episodic_return=0.0
global_step=249668, episodic_return=0.0
SPS:  321
global_step=250196, episodic_return=0.0
SPS:  321
global_step=250564, episodic_return=0.0
global_step=250600, episodic_return=0.0
global_step=250692, episodic_return=0.0
SPS:  321
global_step=251220, episodic_return=0.0
SPS:  321
global_step=251588, episodic_return=0.0
global_step=251624, episodic_return=0.0
global_step=251716, episodic_return=0.0
SPS:  320
global_step=252244, episodic_return=0.0
SPS:  320
global_step=252612, episodic_return=0.0
global_step=252648, episodic_return=0.0
global_step=252740, episodic_return=0.0
SPS:  320
global_step=253268, episodic_return=0.0
SPS:  319
global_step=253636, episodic_return=0.0
global_step=253672, episodic_return=0.0
global_step=253764, episodic_return=0.0
SPS:  319
global_step=254292, episodic_return=0.0
SPS:  319
global_step=254660, episodic_return=0.0
global_step=254696, episodic_return=0.0
global_step=254788, episodic_return=0.0
SPS:  319
global_step=255316, episodic_return=0.0
SPS:  318
global_step=255684, episodic_return=0.0
global_step=255720, episodic_return=0.0
global_step=255812, episodic_return=0.0
SPS:  318
global_step=256340, episodic_return=0.0
SPS:  318
global_step=256708, episodic_return=0.0
global_step=256744, episodic_return=0.0
global_step=256836, episodic_return=0.0
SPS:  318
global_step=257364, episodic_return=0.0
SPS:  318
global_step=257732, episodic_return=0.0
global_step=257768, episodic_return=0.0
global_step=257860, episodic_return=0.0
SPS:  318
global_step=258388, episodic_return=0.0
SPS:  318
global_step=258756, episodic_return=0.0
global_step=258792, episodic_return=0.0
global_step=258884, episodic_return=0.0
SPS:  318
global_step=259412, episodic_return=0.0
SPS:  318
global_step=259780, episodic_return=0.0
global_step=259816, episodic_return=0.0
global_step=259908, episodic_return=0.0
SPS:  318
global_step=260436, episodic_return=0.0
SPS:  318
global_step=260804, episodic_return=0.0
global_step=260840, episodic_return=0.0
global_step=260932, episodic_return=0.0
SPS:  318
global_step=261460, episodic_return=0.0
SPS:  318
global_step=261828, episodic_return=0.0
global_step=261864, episodic_return=0.0
global_step=261956, episodic_return=0.0
SPS:  318
global_step=262484, episodic_return=0.0
SPS:  318
global_step=262852, episodic_return=0.0
global_step=262888, episodic_return=0.0
global_step=262980, episodic_return=0.0
SPS:  318
global_step=263508, episodic_return=0.0
SPS:  318
global_step=263876, episodic_return=0.0
global_step=263912, episodic_return=0.0
global_step=264004, episodic_return=0.0
SPS:  318
global_step=264532, episodic_return=0.0
SPS:  318
global_step=264900, episodic_return=0.0
global_step=264936, episodic_return=0.0
global_step=265028, episodic_return=0.0
SPS:  318
global_step=265556, episodic_return=0.0
SPS:  318
global_step=265924, episodic_return=0.0
global_step=265960, episodic_return=0.0
global_step=266052, episodic_return=0.0
SPS:  318
global_step=266580, episodic_return=0.0
SPS:  318
global_step=266948, episodic_return=0.0
global_step=266984, episodic_return=0.0
global_step=267076, episodic_return=0.0
SPS:  318
global_step=267604, episodic_return=0.0
SPS:  317
global_step=267972, episodic_return=0.0
global_step=268008, episodic_return=0.0
global_step=268100, episodic_return=0.0
SPS:  317
global_step=268628, episodic_return=0.0
SPS:  317
global_step=268996, episodic_return=0.0
global_step=269032, episodic_return=0.0
global_step=269124, episodic_return=0.0
SPS:  317
global_step=269652, episodic_return=0.0
SPS:  316
global_step=270020, episodic_return=0.0
global_step=270056, episodic_return=0.0
global_step=270148, episodic_return=0.0
SPS:  316
global_step=270676, episodic_return=0.0
SPS:  316
global_step=271044, episodic_return=0.0
global_step=271080, episodic_return=0.0
global_step=271172, episodic_return=0.0
SPS:  316
global_step=271700, episodic_return=0.0
SPS:  316
global_step=272068, episodic_return=0.0
global_step=272104, episodic_return=0.0
global_step=272196, episodic_return=0.0
SPS:  316
global_step=272724, episodic_return=0.0
SPS:  315
global_step=273092, episodic_return=0.0
global_step=273128, episodic_return=0.0
global_step=273220, episodic_return=0.0
SPS:  315
global_step=273748, episodic_return=0.0
SPS:  315
global_step=274116, episodic_return=0.0
global_step=274152, episodic_return=0.0
global_step=274244, episodic_return=0.0
SPS:  315
global_step=274772, episodic_return=0.0
SPS:  315
global_step=275140, episodic_return=0.0
global_step=275176, episodic_return=0.0
global_step=275268, episodic_return=0.0
SPS:  315
global_step=275796, episodic_return=0.0
SPS:  315
global_step=276164, episodic_return=0.0
global_step=276200, episodic_return=0.0
global_step=276292, episodic_return=0.0
SPS:  315
global_step=276820, episodic_return=0.0
SPS:  315
global_step=277188, episodic_return=0.0
global_step=277224, episodic_return=0.0
global_step=277316, episodic_return=0.0
SPS:  316
global_step=277844, episodic_return=0.0
SPS:  316
global_step=278212, episodic_return=0.0
global_step=278248, episodic_return=0.0
global_step=278340, episodic_return=0.0
SPS:  316
global_step=278868, episodic_return=0.0
SPS:  316
global_step=279236, episodic_return=0.0
global_step=279272, episodic_return=0.0
global_step=279364, episodic_return=0.0
SPS:  316
global_step=279892, episodic_return=0.0
SPS:  316
global_step=280260, episodic_return=0.0
global_step=280296, episodic_return=0.0
global_step=280388, episodic_return=0.0
SPS:  317
global_step=280916, episodic_return=0.0
SPS:  317
global_step=281284, episodic_return=0.0
global_step=281320, episodic_return=0.0
global_step=281412, episodic_return=0.0
SPS:  317
global_step=281940, episodic_return=0.0
SPS:  317
global_step=282308, episodic_return=0.0
global_step=282344, episodic_return=0.0
global_step=282436, episodic_return=0.0
SPS:  317
global_step=282964, episodic_return=0.0
SPS:  317
global_step=283332, episodic_return=0.0
global_step=283368, episodic_return=0.0
global_step=283460, episodic_return=0.0
SPS:  317
global_step=283988, episodic_return=0.0
SPS:  318
global_step=284356, episodic_return=0.0
global_step=284392, episodic_return=0.0
global_step=284484, episodic_return=0.0
SPS:  318
global_step=285012, episodic_return=0.0
SPS:  318
global_step=285380, episodic_return=0.0
global_step=285416, episodic_return=0.0
global_step=285508, episodic_return=0.0
SPS:  318
global_step=286036, episodic_return=0.0
SPS:  318
global_step=286404, episodic_return=0.0
global_step=286440, episodic_return=0.0
global_step=286532, episodic_return=0.0
SPS:  318
global_step=287060, episodic_return=0.0
SPS:  319
global_step=287428, episodic_return=0.0
global_step=287464, episodic_return=0.0
global_step=287556, episodic_return=0.0
SPS:  319
global_step=288084, episodic_return=0.0
SPS:  319
global_step=288452, episodic_return=0.0
global_step=288488, episodic_return=0.0
global_step=288580, episodic_return=0.0
SPS:  319
global_step=289108, episodic_return=0.0
SPS:  319
global_step=289476, episodic_return=0.0
global_step=289512, episodic_return=0.0
global_step=289604, episodic_return=0.0
SPS:  319
global_step=290132, episodic_return=0.0
SPS:  320
global_step=290500, episodic_return=0.0
global_step=290536, episodic_return=0.0
global_step=290628, episodic_return=0.0
SPS:  320
global_step=291156, episodic_return=0.0
SPS:  320
global_step=291524, episodic_return=0.0
global_step=291560, episodic_return=0.0
global_step=291652, episodic_return=0.0
SPS:  320
global_step=292180, episodic_return=0.0
SPS:  320
global_step=292548, episodic_return=0.0
global_step=292584, episodic_return=0.0
global_step=292676, episodic_return=0.0
SPS:  320
global_step=293204, episodic_return=0.0
SPS:  321
global_step=293572, episodic_return=0.0
global_step=293608, episodic_return=0.0
global_step=293700, episodic_return=0.0
SPS:  321
global_step=294228, episodic_return=0.0
SPS:  321
global_step=294596, episodic_return=0.0
global_step=294632, episodic_return=0.0
